1404,8_180817,8/18/17 18:01,1,1,0,1,1,no answer,Hi! My name is Nico. What is your name?
1405,8_180817,8/18/17 18:02,1,1,0,1,1,no answer,Nice to meet you Jonathan. Are you ready to get started?
1406,8_180817,8/18/17 18:02,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1407,8_180817,8/18/17 18:02,1,1,1,1,1,no answer,Do we divide six by two or by three?
1408,8_180817,8/18/17 18:02,1,1,1,1,1,no answer,Do we divide six by two or by three?
1409,8_180817,8/18/17 18:03,1,1,1,1,1,no answer,Okay so we divide. Can you tell me what we are dividing again?
1410,8_180817,8/18/17 18:03,1,1,1,1,1,no answer,Okay so we divide six by three. Six divided by three is two right?
1411,8_180817,8/18/17 18:03,1,1,1,1,1,no answer,Did you say four is the answer?
1412,8_180817,8/18/17 18:03,1,1,1,1,1,no answer,Did you say four is the answer?
1413,8_180817,8/18/17 18:03,1,1,1,1,1,no answer,Did you say four is the answer?
1414,8_180817,8/18/17 18:03,1,1,1,1,1,answering,Cool! So we need four ounces of paint to cover my feet. I will put the answer is four.
1415,8_180817,8/18/17 18:03,1,1,2,1,33,no answer,Can you give me a hint for STEP TWO?
1416,8_180817,8/18/17 18:04,1,1,2,1,33,no answer,So two times three is six. So we can use that to figure out the answer? How do we do that?
1417,8_180817,8/18/17 18:04,1,1,2,1,33,no answer,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
1418,8_180817,8/18/17 18:04,1,1,2,1,33,answering,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
1419,8_180817,8/18/17 18:04,1,2,2,1,49,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
1420,8_180817,8/18/17 18:05,1,2,1,1,1,no answer,So we're looking at the ratio between the six and the two?
1421,8_180817,8/18/17 18:05,1,2,1,1,1,no answer,Oh okay. So six divided by two is three. So then do we divide three by three?
1422,8_180817,8/18/17 18:05,1,2,1,1,1,no answer,Three divided by three is one. So is one the answer?
1423,8_180817,8/18/17 18:05,1,2,1,1,1,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is one.
1424,8_180817,8/18/17 18:05,1,2,2,1,33,no answer,Can you give me a hint on STEP TWO OF PROBLEM TWO?
1425,8_180817,8/18/17 18:05,1,2,2,1,33,no answer,Do we multiply by three?
1426,8_180817,8/18/17 18:06,1,2,2,1,33,no answer,"If we multiply three times three, that's nine. So the answer is nine?"
1427,8_180817,8/18/17 18:06,1,2,2,1,33,answering,Okay great! So my head has a surface area of nine inches. I will put the answer is nine.
1428,8_180817,8/18/17 18:06,1,3,2,1,49,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1429,8_180817,8/18/17 18:06,1,3,1,1,1,no answer,Ok I know I can drive sixty miles in one hour. Do we multiply sixty by two point five hours? Does that make sense?
1430,8_180817,8/18/17 18:07,1,3,1,1,1,no answer,Awesome. So we multiply sixty by two point five. Then the answer is one hundred and fifty?
1431,8_180817,8/18/17 18:07,1,3,1,1,1,answering,"In two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty."
1432,8_180817,8/18/17 18:07,1,3,2,1,33,no answer,I'm really not sure what to do on STEP TWO OF THIS THIRD PROBLEM.
1433,8_180817,8/18/17 18:07,1,3,2,1,33,no answer,Okay that sounds good.
1434,8_180817,8/18/17 18:08,1,3,2,1,33,no answer,Okay that sounds good.
1435,8_180817,8/18/17 18:08,1,3,2,1,33,no answer,Okay that makes sense.
1436,8_180817,8/18/17 18:08,1,3,2,1,33,no answer,So I'm actually not sure what you mean.
1437,8_180817,8/18/17 18:08,1,3,2,1,33,no answer,I guess three hundred is twice one hundred and fifty? So I've driven twice as long at this point. Do we then do twice of two point five?
1438,8_180817,8/18/17 18:09,1,3,2,1,33,no answer,Oh okay. So is the answer five?
1439,8_180817,8/18/17 18:09,1,3,2,1,33,answering,Great! So I will have been driving for five hours after three hundred miles. I will put the answer is five.
1440,8_180817,8/18/17 18:09,1,3,3,1,49,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
1441,8_180817,8/18/17 18:09,1,3,3,1,49,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
1442,8_180817,8/18/17 18:09,1,3,3,1,49,no answer,So on the table it will have been 7 hours of traveling. How do we use the seven to get the number of miles?
1443,8_180817,8/18/17 18:10,1,3,2,1,49,no answer,Didn't we already do step two for problem THREE?
1444,8_180817,8/18/17 18:10,1,3,3,1,49,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
1445,8_180817,8/18/17 18:10,1,3,3,1,49,no answer,So on the table it will have been 7 hours of traveling. How do we use the seven to get the number of miles?
1446,8_180817,8/18/17 18:10,1,3,3,1,49,no answer,Sixty times seven is four hundred and twenty. Is four hundred and twenty the answer?
1447,8_180817,8/18/17 18:10,1,3,3,1,49,answering,I get it! After seven hours I will have driven four hundred and twenty miles. I will put the answer is four hundred and twenty the answer.
1448,8_180817,8/18/17 18:42,1,1,0,1,1,no answer,Hi! My name is Nico. What is your name?
1449,8_180817,8/18/17 18:42,1,1,0,1,1,no answer,Nice to meet you Jonathan. Are you ready to get started?
1450,8_180817,8/18/17 18:42,1,1,0,1,1,no answer,Lets do it! It will be fun. Press the start teaching button and we can get started.
1451,8_180817,8/18/17 18:42,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1452,8_180817,8/18/17 18:43,1,1,1,1,1,no answer,Okay that sounds good.
1453,8_180817,8/18/17 18:43,1,1,1,1,1,no answer,I'm sorry. I am trying. What do we do?
1454,9_210817,8/21/17 18:33,1,1,0,1,1,no answer,Hi! My name is Nico. What is your name?
1455,9_210817,8/21/17 18:34,1,1,0,1,1,no answer,Nice to meet you Emma. Are you ready to get started?
1456,9_210817,8/21/17 18:34,1,1,0,1,1,no answer,Lets do it! It will be fun. Press the start teaching button and we can get started.
1457,9_210817,8/21/17 18:34,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1458,9_210817,8/21/17 18:35,1,1,1,1,1,no answer,Why aren't you talking to me? Are you thinking?
1459,9_210817,8/21/17 18:35,1,1,1,1,1,no answer,Okay that makes sense.
1460,9_210817,8/21/17 18:35,1,1,1,1,1,no answer,I'm sorry. I am trying. What do we do?
1461,9_210817,8/21/17 18:36,1,1,1,1,1,no answer,What do we do with the number TWO?
1462,9_210817,8/21/17 18:36,1,1,1,1,1,no answer,Okay.ay. So that's what we do with the two and then what do we do?
1463,9_210817,8/21/17 18:36,1,1,1,1,1,no answer,Okay.ay. So that's what we do with the two and then what do we do?
1464,9_210817,8/21/17 18:37,1,1,1,1,1,no answer,Do we multiply by TWO?
1465,9_210817,8/21/17 18:37,1,1,1,1,1,no answer,Okay. I'm going to multiply the two by two to get four. Is four the answer?
1466,9_210817,8/21/17 18:37,1,1,1,1,1,answering,Cool! So we need four ounces of paint to cover my feet. I will put the answer is four.
1467,9_210817,8/21/17 18:38,1,1,1,1,33,no answer,Is four the answer? the answer?
1468,9_210817,8/21/17 18:38,1,1,1,1,33,no answer,Is four the answer? the answer?
1469,9_210817,8/21/17 18:38,1,1,2,1,33,no answer,Cool! So we need four ounces of paint to cover my feet. I will put the answer is four.
1470,9_210817,8/21/17 18:39,1,1,2,1,33,no answer,Why aren't you talking to me? I'm getting tired.
1471,9_210817,8/21/17 18:39,1,1,2,1,33,no answer,Ok so we multiply. I'm sorry but what are we multiplying? Two times two?
1472,9_210817,8/21/17 18:40,1,1,2,1,33,no answer,Do we divide six by two or by three?
1473,9_210817,8/21/17 18:40,1,1,2,1,33,no answer,Do we divide six by two or by three?
1474,9_210817,8/21/17 18:40,1,1,2,1,33,no answer,Okay that sounds good.
1475,9_210817,8/21/17 18:40,1,1,2,1,33,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1476,9_210817,8/21/17 18:41,1,1,2,1,33,no answer,Oh okay. So two goes into six three times. How do we figure out how big my torso is?
1477,9_210817,8/21/17 18:41,1,1,2,1,33,no answer,Figure it out? But I don't know how.
1478,9_210817,8/21/17 18:41,1,1,2,1,33,no answer,Figure it out? But I don't know how.
1479,9_210817,8/21/17 18:41,1,1,2,1,33,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1480,9_210817,8/21/17 18:42,1,2,2,1,33,no answer,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
1481,9_210817,8/21/17 18:42,1,2,1,1,1,no answer,So I'm actually not sure what you mean.ext?
1482,9_210817,8/21/17 18:42,1,2,1,1,1,no answer,So I'm actually not sure what you mean.ext?
1483,9_210817,8/21/17 18:43,1,2,1,1,1,no answer,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
1484,9_210817,8/21/17 18:43,1,2,1,1,1,answering,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
1485,9_210817,8/21/17 18:44,1,2,1,1,33,no answer,Did you say ONE is the answer?
1486,9_210817,8/21/17 18:44,1,2,1,1,33,no answer,Did you say ONE is the answer?
1487,9_210817,8/21/17 18:44,1,2,1,1,33,no answer,Half of six is three.Half of two is one. Are you sure one isn't the answer?
1488,9_210817,8/21/17 18:44,1,2,1,1,33,no answer,Did you say ONE is the answer?
1489,9_210817,8/21/17 18:44,1,2,1,1,33,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is ONE.
1490,9_210817,8/21/17 18:45,1,2,1,1,33,no answer,What do we do with the number three?
1491,9_210817,8/21/17 18:45,1,2,1,1,33,no answer,So three times more than three would be nine. So the answer is nine?e. Right?
1492,9_210817,8/21/17 18:45,1,2,1,1,33,no answer,So three times more than three would be nine. So the answer is nine?e. Right?
1493,9_210817,8/21/17 18:46,1,2,1,1,33,answering,Okay great! So my head has a surface area of nine inches. I will put the answer is nine.
1494,9_210817,8/21/17 18:46,1,2,2,1,33,no answer,Can you give me a hint for STEP TWO OF PROBLEM TWO?
1495,9_210817,8/21/17 18:47,1,2,2,1,33,no answer,So what do we do with the two? Aren't the three and the one on step two more important??
1496,9_210817,8/21/17 18:47,1,2,2,1,33,no answer,So what do we do with the two? Aren't the three and the one on step two more important??
1497,9_210817,8/21/17 18:47,1,2,2,1,33,no answer,What do we multiply three by? Do you mean we multiply three by three?
1498,9_210817,8/21/17 18:47,1,2,2,1,33,no answer,I'm still learning ratios but you seem like a really cool tutor.
1499,9_210817,8/21/17 18:48,1,2,2,1,33,no answer,Sweet! So the answer is nine?surface area of nine inches. I will put the answer is nine.
1500,9_210817,8/21/17 18:48,1,2,2,1,33,answering,Sweet! So the answer is nine?surface area of nine inches. I will put the answer is nine.
1501,9_210817,8/21/17 18:48,1,3,2,1,49,no answer,Okay great! So my head has a surface area of nine inches. I will put the answer is nine.
1502,9_210817,8/21/17 18:49,1,3,1,1,1,no answer,"If you aren't going to talk to me, I think I'm going to go to sleep."
1503,9_210817,8/21/17 18:50,1,3,1,1,1,no answer,Okay I'm going to take a nap now.
1504,9_210817,8/21/17 18:52,1,3,1,1,1,no answer,I'm still learning ratios but you seem like a really cool tutor.
1679,10_040917,9/4/17 13:20,1,1,0,1,1,no answer,Hi! My name is Nico. What is your name?
1680,10_040917,9/4/17 13:20,1,1,0,1,1,no answer,Nice to meet you! Are you ready to get started?
1681,10_040917,9/4/17 13:20,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1682,10_040917,9/4/17 13:21,1,1,1,1,1,no answer,Why aren't you talking to me? Are you thinking?
1683,10_040917,9/4/17 13:22,1,1,1,1,1,no answer,So I'm a bit like an older person with hard hearing. Can you say that again?
1684,10_040917,9/4/17 13:22,1,1,1,1,1,no answer,Ah ha. Okay.
1685,10_040917,9/4/17 13:23,1,1,1,1,1,no answer,"Okay. To figure out how much paint I need for my legs, I look at how much paint I need for my feet?"
1686,10_040917,9/4/17 13:23,1,1,1,1,1,no answer,Oh okay. We multiply! We multiply two times two?
1687,10_040917,9/4/17 13:23,1,1,1,1,1,no answer,So that's four. Then we have the answer is four?
1688,10_040917,9/4/17 13:23,1,1,1,1,1,answering,Cool! So we need four ounces of paint to cover my feet. I will put the answer is four.
1689,10_040917,9/4/17 13:23,1,1,2,1,1,no answer,I'm not sure what to do here on STEP TWO.
1690,10_040917,9/4/17 13:25,1,1,2,1,1,no answer,Why aren't you talking to me? I'm getting tired.
1691,10_040917,9/4/17 13:25,1,1,2,1,1,no answer,So I'm a bit like an older person with hard hearing. Can you say that again?
1692,10_040917,9/4/17 13:25,1,1,2,1,1,no answer,Cool.
1693,10_040917,9/4/17 13:26,1,1,2,1,1,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1694,10_040917,9/4/17 13:26,1,1,2,1,1,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1695,10_040917,9/4/17 13:27,1,1,1,1,1,no answer,Didn't we already do step one?
1696,10_040917,9/4/17 13:27,1,1,1,1,1,no answer,Why are we back on step one for this problem? We already figured out that it is four fluid ounces.
1697,10_040917,9/4/17 13:27,1,1,2,1,1,no answer,I'm really not sure what to do on STEP TWO.
1698,10_040917,9/4/17 13:28,1,1,2,1,1,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1699,10_040917,9/4/17 13:28,1,1,2,1,1,no answer,Oh okay. So two goes into six three times. How do we figure out how big my torso is?
1700,10_040917,9/4/17 13:28,1,1,2,1,1,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1701,10_040917,9/4/17 13:28,1,1,2,1,1,no answer,We can use the ratio of six to two here too? Do we look at how many times two goes into six?
1702,10_040917,9/4/17 13:29,1,1,2,1,1,no answer,Oh okay. So two goes into six three times. How do we figure out how big my torso is?
1703,10_040917,9/4/17 13:29,1,1,2,1,1,no answer,"If we multiply six times three, that's eighteen. So is the answer eighteen?"
1704,10_040917,9/4/17 13:29,1,1,2,1,1,answering,Sweet! So that means my torso has a surface area of eighteen inches. I will put the answer is eighteen.
1705,10_040917,9/4/17 13:29,1,2,2,1,17,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
1706,10_040917,9/4/17 13:30,1,2,1,1,1,no answer,"If you aren't going to talk to me, I think I'm going to go to sleep."
1707,10_040917,9/4/17 13:31,1,2,1,1,1,no answer,Okay.
1708,10_040917,9/4/17 13:31,1,2,1,1,1,no answer,So there is a ratio between six and two. But what do we do with the number TWO?we divide the two?
1709,10_040917,9/4/17 13:31,1,2,1,1,1,no answer,So there is a ratio between six and two. But what do we do with the number TWO?we divide the two?
1710,10_040917,9/4/17 13:32,1,2,1,1,1,no answer,Oh okay. So that's what we do with the two. One is half of two. Is one the answer?
1711,10_040917,9/4/17 13:32,1,2,1,1,1,answering,Cool! So I only need one ounce of paint for my arms. I will put the answer is one.
1712,10_040917,9/4/17 13:32,1,2,2,1,33,no answer,I'm not sure what to do here on STEP TWO OF PROBLEM TWO.
1713,10_040917,9/4/17 13:33,1,2,2,1,33,no answer,What do we do with the number three?
1714,10_040917,9/4/17 13:33,1,2,2,1,33,no answer,So if we look at the ratio of one to three. Three is three times more. Right?
1715,10_040917,9/4/17 13:33,1,2,2,1,33,no answer,So three times more than three would be nine. So the answer is nine?
1716,10_040917,9/4/17 13:33,1,2,2,1,33,answering,Okay great! So my head has a surface area of nine inches. I will put the answer is nine.
1717,10_040917,9/4/17 13:33,1,3,2,1,49,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1718,10_040917,9/4/17 13:34,1,3,1,1,1,no answer,Okay I'm going to take a nap now.
1719,10_040917,9/4/17 13:35,1,3,1,1,1,no answer,Ok I know I can drive sixty miles in one hour. Do we multiply sixty by two point five hours? Does that make sense?
1720,10_040917,9/4/17 13:35,1,3,1,1,1,no answer,Awesome. So we multiply sixty by two point five. Then the answer is one hundred and fifty?
1721,10_040917,9/4/17 13:35,1,3,1,1,1,answering,"In two and a half hours, I can drive one hundred and fifty miles. I will put the answer is one hundred and fifty."
1722,10_040917,9/4/17 13:36,1,3,2,1,33,no answer,Can you give me a hint for STEP TWO OF THIS THIRD PROBLEM?
1723,10_040917,9/4/17 13:37,1,3,2,1,33,no answer,This is a hard problem. What do we do next?
1724,10_040917,9/4/17 13:41,1,3,3,1,33,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
1725,10_040917,9/4/17 13:43,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1726,10_040917,9/4/17 13:43,1,1,2,1,1,no answer,I'm not sure what to do here on STEP TWO.
1727,10_040917,9/4/17 13:44,1,2,2,1,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
1728,10_040917,9/4/17 13:44,1,2,2,1,1,no answer,I'm not sure what to do here on STEP TWO OF PROBLEM TWO.
1729,10_040917,9/4/17 13:44,1,3,2,1,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1730,10_040917,9/4/17 13:44,1,3,2,1,1,no answer,Can you give me a hint for STEP TWO OF THIS THIRD PROBLEM?
1731,10_040917,9/4/17 13:44,1,3,2,1,1,no answer,It's nice to meet you. Are you ready to get started?
1732,10_040917,9/4/17 13:45,1,1,0,1,1,no answer,I guess three hundred is twice one hundred and fifty? So I've driven twice as long at this point. Do we then do twice of two point five?
1733,10_040917,9/4/17 13:45,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1734,10_040917,9/4/17 13:45,1,1,2,1,33,no answer,Can you give me a hint on STEP TWO?
1735,10_040917,9/4/17 13:45,1,2,2,1,33,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
1736,10_040917,9/4/17 13:45,1,2,2,1,1,no answer,I'm really not sure what to do on STEP TWO OF PROBLEM TWO.
1737,10_040917,9/4/17 13:46,1,3,2,1,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1738,10_040917,9/4/17 13:46,1,3,2,1,1,no answer,I'm not sure what to do here on STEP TWO OF THIS THIRD PROBLEM.
1739,10_040917,9/4/17 13:47,1,3,2,1,1,no answer,I guess three hundred is twice one hundred and fifty? So I've driven twice as long at this point. Do we then do twice of two point five?
1740,10_040917,9/4/17 13:47,1,3,2,1,1,no answer,Oh okay. So is the answer five?
1741,10_040917,9/4/17 13:47,1,3,2,1,1,answering,Great! So I will have been driving for five hours after three hundred miles. I will put the answer is five.
1742,10_040917,9/4/17 13:47,1,3,3,1,17,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
1743,10_040917,9/4/17 13:48,1,3,3,1,17,no answer,So on the table it will have been 7 hours of traveling. How do we use the seven to get the number of miles?
1744,10_040917,9/4/17 13:48,1,3,3,1,17,no answer,"Oh right, like with two point five hours. We MULTIPLY! Do we MULTIPLY sixty times seven?"
1745,10_040917,9/4/17 13:48,1,3,3,1,17,no answer,So that's four hundred and twenty. Is four hundred and twenty the answer?
1746,10_040917,9/4/17 13:48,1,3,3,1,17,answering,I get it! After seven hours I will have driven four hundred and twenty miles. I will put the answer is four hundred and twenty the answer.
1769,11_060917,9/6/17 11:47,1,1,0,1,1,no answer,Hi! My name is Nico. What is your name?
1770,11_060917,9/6/17 11:47,1,1,0,1,1,no answer,Nice to meet you Aaron Cordova. Are you ready to get started?
1771,11_060917,9/6/17 11:47,1,1,0,1,1,no answer,Lets do it! It will be fun. Press the start teaching button and we can get started.
1772,11_060917,9/6/17 11:48,1,1,0,1,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
1773,11_060917,9/6/17 11:49,1,1,1,1,1,no answer,Why aren't you talking to me? Are you thinking?
1774,11_060917,9/6/17 11:49,1,1,1,1,1,no answer,Ah ha. Okay.
1775,11_060917,9/6/17 11:50,1,1,1,1,1,no answer,Ah ha. Okay.
1776,11_060917,9/6/17 11:50,1,1,1,1,1,no answer,So we know I need two ounces of paint for six inches of surface area. Six divided by three is two. Does that mean I only need one ounce of paint for three square inches?
1777,11_060917,9/6/17 11:50,1,1,1,1,1,no answer,So we know I need two ounces of paint for six inches of surface area. Six divided by three is two. Does that mean I only need one ounce of paint for three square inches?
1778,11_060917,9/6/17 11:51,1,1,1,1,1,no answer,Okay cool. So then do I divide twelve by three?
1779,11_060917,9/6/17 11:51,1,1,1,1,1,no answer,Okay that makes sense.
1780,11_060917,9/6/17 11:52,1,1,1,1,1,no answer,I'm actually not sure what you said. Try saying it again but differently?
1781,11_060917,9/6/17 11:52,1,1,1,1,1,no answer,Okay so we divide. Can you tell me what we are dividing again?
1782,11_060917,9/6/17 11:52,1,1,1,1,1,no answer,I'm actually not sure what you said. Try saying it again but differently?
1783,11_060917,9/6/17 11:52,1,1,1,1,1,no answer,I'm actually not sure what you said. Try saying it again but differently?
1784,11_060917,9/6/17 11:52,1,1,1,1,1,answering,Cool! So we need four ounces of paint to cover my feet. I will put the answer is four.
1785,11_060917,9/6/17 11:53,1,1,1,1,33,no answer,Ah ha. Okay.
1786,11_060917,9/6/17 11:53,1,1,1,1,33,no answer,So we know I need two ounces of paint for six inches of surface area. Six divided by three is two. Does that mean I only need one ounce of paint for three square inches?
1787,11_060917,9/6/17 11:53,1,1,1,1,33,no answer,So we know I need two ounces of paint for six inches of surface area. Six divided by three is two. Does that mean I only need one ounce of paint for three square inches?
